sku ; nombre ; categoria ; precio ; stock ; vendidos
ELEC-08828 ; Xiaomi Impresora Lite 2023 ; ELECTRONICA ; 123.93 ; 95 ; 0
ROPA-08829 ; Calvin Verde Sudadera Talla XS ; ROPA ; 533.78 ; 66 ; 0
FOOD-08830 ; Coca-Cola Natural Leche 500g ; ALIMENTOS ; 596.79 ; 34 ; 0
HOME-08831 ; Bosch Pequeño Lámpara ; HOGAR ; 312.27 ; 13 ; 0
ELEC-08832 ; Sony Smartwatch Deluxe 2022 ; ELECTRONICA ; 473.56 ; 73 ; 0
ROPA-08833 ; Tommy Blanco Falda Talla XL ; ROPA ; 298.12 ; 98 ; 0
FOOD-08834 ; Kellogg's Natural Cereal 2L ; ALIMENTOS ; 800.12 ; 99 ; 0
HOME-08835 ; Siemens Digital Licuadora ; HOGAR ; 197.98 ; 66 ; 0
ELEC-08836 ; LG Router Premium 2021 ; ELECTRONICA ; 536.82 ; 93 ; 0
ROPA-08837 ; Gucci Rosa Sudadera Talla S ; ROPA ; 391.55 ; 62 ; 0
FOOD-08838 ; Unilever Económico Chocolate 2L ; ALIMENTOS ; 52.09 ; 63 ; 0
HOME-08839 ; Tefal Manual Tostadora ; HOGAR ; 237.33 ; 15 ; 0
ELEC-08840 ; HP Laptop Ultra 2020 ; ELECTRONICA ; 527.42 ; 30 ; 0
ROPA-08841 ; Gucci Verde Chaqueta Talla M ; ROPA ; 438.95 ; 16 ; 0
FOOD-08842 ; Campbell Integral Pan 200g ; ALIMENTOS ; 490.50 ; 57 ; 0
HOME-08843 ; Miele Grande Silla ; HOGAR ; 515.16 ; 17 ; 0
ELEC-08844 ; Huawei Impresora Standard 2024 ; ELECTRONICA ; 486.37 ; 42 ; 0
ROPA-08845 ; Levi's Negro Short Talla XS ; ROPA ; 144.35 ; 35 ; 0
FOOD-08846 ; Danone Económico Queso 200g ; ALIMENTOS ; 337.25 ; 53 ; 0
HOME-08847 ; Bosch Pequeño Lámpara ; HOGAR ; 966.31 ; 49 ; 0
ELEC-08848 ; LG Smartphone Office 2023 ; ELECTRONICA ; 621.40 ; 10 ; 0
ROPA-08849 ; Gucci Gris Pantalón Talla M ; ROPA ; 938.98 ; 45 ; 0
FOOD-08850 ; Danone Sin azúcar Jugo 1L ; ALIMENTOS ; 929.46 ; 65 ; 0
HOME-08851 ; IKEA Compacto Microondas ; HOGAR ; 326.22 ; 42 ; 0
ELEC-08852 ; Samsung Router Lite 2022 ; ELECTRONICA ; 343.03 ; 89 ; 0
ROPA-08853 ; Zara Verde Zapatos Talla XL ; ROPA ; 804.72 ; 49 ; 0
FOOD-08854 ; Kraft Free Refresco 200g ; ALIMENTOS ; 925.02 ; 37 ; 0
HOME-08855 ; Siemens Pequeño Ventilador ; HOGAR ; 773.34 ; 53 ; 0
ELEC-08856 ; Samsung Mouse Deluxe 2021 ; ELECTRONICA ; 734.94 ; 78 ; 0
ROPA-08857 ; Levi's Gris Pantalón Talla S ; ROPA ; 437.22 ; 81 ; 0
FOOD-08858 ; General Mills Sin azúcar Jugo 100g ; ALIMENTOS ; 363.74 ; 86 ; 0
HOME-08859 ; Philips Grande Ventilador ; HOGAR ; 910.85 ; 26 ; 0
ELEC-08860 ; Dell Teclado Ultra 2020 ; ELECTRONICA ; 593.09 ; 13 ; 0
ROPA-08861 ; Puma Azul Falda Talla S ; ROPA ; 550.27 ; 72 ; 0
FOOD-08862 ; Heinz Free Yogurt 250ml ; ALIMENTOS ; 882.72 ; 54 ; 0
HOME-08863 ; Whirlpool Mediano Batidora ; HOGAR ; 573.49 ; 33 ; 0
ELEC-08864 ; Samsung Mouse Premium 2024 ; ELECTRONICA ; 176.24 ; 54 ; 0
ROPA-08865 ; Calvin Morado Short Talla M ; ROPA ; 70.71 ; 25 ; 0
FOOD-08866 ; Unilever Sin azúcar Cereal 200g ; ALIMENTOS ; 511.82 ; 12 ; 0
HOME-08867 ; Philips XL Microondas ; HOGAR ; 602.19 ; 20 ; 0
ELEC-08868 ; Apple Monitor Office 2023 ; ELECTRONICA ; 327.37 ; 90 ; 0
ROPA-08869 ; Puma Verde Pantalón Talla M ; ROPA ; 270.45 ; 26 ; 0
FOOD-08870 ; Pepsi Bio Leche 750g ; ALIMENTOS ; 532.96 ; 11 ; 0
HOME-08871 ; Tefal Automático Licuadora ; HOGAR ; 777.05 ; 69 ; 0
ELEC-08872 ; Samsung Router Deluxe 2022 ; ELECTRONICA ; 713.50 ; 19 ; 0
ROPA-08873 ; Puma Rosa Sudadera Talla M ; ROPA ; 329.82 ; 44 ; 0
FOOD-08874 ; Kellogg's Económico Leche 100g ; ALIMENTOS ; 554.17 ; 66 ; 0
HOME-08875 ; Siemens Mediano Batidora ; HOGAR ; 336.54 ; 74 ; 0
ELEC-08876 ; Asus Auriculares Premium 2021 ; ELECTRONICA ; 188.72 ; 49 ; 0
ROPA-08877 ; Calvin Morado Sudadera Talla S ; ROPA ; 764.05 ; 85 ; 0
FOOD-08878 ; Kellogg's Bio Galletas 2L ; ALIMENTOS ; 767.02 ; 41 ; 0
HOME-08879 ; Miele Pequeño Licuadora ; HOGAR ; 808.39 ; 84 ; 0
ELEC-08880 ; HP Auriculares Standard 2020 ; ELECTRONICA ; 552.52 ; 37 ; 0
ROPA-08881 ; Gucci Negro Zapatos Talla L ; ROPA ; 701.75 ; 16 ; 0
FOOD-08882 ; Kellogg's Gourmet Chocolate 500g ; ALIMENTOS ; 903.51 ; 36 ; 0
HOME-08883 ; Braun Fijo Ventilador ; HOGAR ; 235.06 ; 53 ; 0
ELEC-08884 ; Xiaomi Laptop Home 2024 ; ELECTRONICA ; 373.52 ; 71 ; 0
ROPA-08885 ; Levi's Azul Sudadera Talla XS ; ROPA ; 992.51 ; 68 ; 0
FOOD-08886 ; Kellogg's Bio Cereal 500g ; ALIMENTOS ; 505.83 ; 26 ; 0
HOME-08887 ; Braun Fijo Mesa ; HOGAR ; 794.24 ; 19 ; 0
ELEC-08888 ; Lenovo Monitor Lite 2023 ; ELECTRONICA ; 445.67 ; 43 ; 0
ROPA-08889 ; Puma Azul Vestido Talla XS ; ROPA ; 617.32 ; 86 ; 0
FOOD-08890 ; Kellogg's Bio Jugo 750g ; ALIMENTOS ; 420.24 ; 87 ; 0
HOME-08891 ; Rowenta Automático Cafetera ; HOGAR ; 582.37 ; 82 ; 0
ELEC-08892 ; Lenovo Auriculares Pro 2022 ; ELECTRONICA ; 121.89 ; 82 ; 0
ROPA-08893 ; Nike Morado Pantalón Talla S ; ROPA ; 853.91 ; 81 ; 0
FOOD-08894 ; Unilever Bio Queso 1kg ; ALIMENTOS ; 723.53 ; 11 ; 0
HOME-08895 ; Whirlpool XL Lámpara ; HOGAR ; 966.45 ; 69 ; 0
ELEC-08896 ; Samsung Monitor Ultra 2021 ; ELECTRONICA ; 647.28 ; 44 ; 0
ROPA-08897 ; Puma Azul Short Talla S ; ROPA ; 215.94 ; 4 ; 0
FOOD-08898 ; Unilever Orgánico Refresco 1kg ; ALIMENTOS ; 437.98 ; 1 ; 0
HOME-08899 ; Tefal Manual Silla ; HOGAR ; 767.28 ; 88 ; 0
ELEC-08900 ; Asus Monitor Home 2020 ; ELECTRONICA ; 181.91 ; 75 ; 0
ROPA-08901 ; Calvin Verde Bufanda Talla L ; ROPA ; 62.75 ; 55 ; 0
FOOD-08902 ; Kellogg's Sin azúcar Leche 1L ; ALIMENTOS ; 678.73 ; 82 ; 0
HOME-08903 ; Tefal XL Licuadora ; HOGAR ; 264.33 ; 31 ; 0
ELEC-08904 ; Sony Impresora Deluxe 2024 ; ELECTRONICA ; 100.31 ; 91 ; 0
ROPA-08905 ; Zara Naranja Falda Talla S ; ROPA ; 433.93 ; 81 ; 0
FOOD-08906 ; General Mills Sin azúcar Cereal 200g ; ALIMENTOS ; 254.19 ; 95 ; 0
HOME-08907 ; IKEA Pequeño Licuadora ; HOGAR ; 640.41 ; 63 ; 0
ELEC-08908 ; Asus Teclado Pro 2023 ; ELECTRONICA ; 822.58 ; 41 ; 0
ROPA-08909 ; Calvin Rojo Zapatos Talla XXL ; ROPA ; 560.38 ; 38 ; 0
FOOD-08910 ; Nestlé Bio Pan 250ml ; ALIMENTOS ; 708.35 ; 37 ; 0
HOME-08911 ; Rowenta Digital Licuadora ; HOGAR ; 571.37 ; 8 ; 0
ELEC-08912 ; Samsung Monitor Premium 2022 ; ELECTRONICA ; 329.42 ; 62 ; 0
ROPA-08913 ; Tommy Amarillo Bufanda Talla XL ; ROPA ; 930.93 ; 17 ; 0
FOOD-08914 ; Kraft Económico Yogurt 100g ; ALIMENTOS ; 420.94 ; 71 ; 0
HOME-08915 ; Braun Digital Licuadora ; HOGAR ; 823.86 ; 24 ; 0
ELEC-08916 ; Xiaomi Mouse Premium 2021 ; ELECTRONICA ; 840.76 ; 23 ; 0
ROPA-08917 ; Adidas Naranja Vestido Talla S ; ROPA ; 81.33 ; 68 ; 0
FOOD-08918 ; Nestlé Premium Jamón 200g ; ALIMENTOS ; 198.99 ; 24 ; 0
HOME-08919 ; Tefal XL Aspiradora ; HOGAR ; 251.55 ; 25 ; 0
ELEC-08920 ; Lenovo Router Office 2020 ; ELECTRONICA ; 675.47 ; 18 ; 0
ROPA-08921 ; Nike Morado Vestido Talla XS ; ROPA ; 309.71 ; 51 ; 0
FOOD-08922 ; General Mills Natural Queso 1L ; ALIMENTOS ; 470.82 ; 40 ; 0
HOME-08923 ; Bosch Manual Cafetera ; HOGAR ; 487.81 ; 98 ; 0
ELEC-08924 ; Sony Monitor Deluxe 2024 ; ELECTRONICA ; 36.88 ; 75 ; 0
ROPA-08925 ; Tommy Morado Vestido Talla XXL ; ROPA ; 140.23 ; 14 ; 0
FOOD-08926 ; Pepsi Light Jugo 200g ; ALIMENTOS ; 141.09 ; 67 ; 0
HOME-08927 ; Rowenta Manual Mesa ; HOGAR ; 250.09 ; 6 ; 0
ELEC-08928 ; Sony Tablet Home 2023 ; ELECTRONICA ; 216.30 ; 66 ; 0
ROPA-08929 ; Puma Rojo Bufanda Talla L ; ROPA ; 114.08 ; 84 ; 0
FOOD-08930 ; Pepsi Gourmet Pan 1L ; ALIMENTOS ; 482.91 ; 77 ; 0
HOME-08931 ; Tefal Mediano Licuadora ; HOGAR ; 19.21 ; 98 ; 0
ELEC-08932 ; HP Auriculares Office 2022 ; ELECTRONICA ; 704.59 ; 53 ; 0
ROPA-08933 ; Levi's Blanco Zapatos Talla XS ; ROPA ; 224.53 ; 97 ; 0
FOOD-08934 ; Coca-Cola Integral Yogurt 250ml ; ALIMENTOS ; 860.56 ; 60 ; 0
HOME-08935 ; Bosch Compacto Licuadora ; HOGAR ; 483.69 ; 54 ; 0
ELEC-08936 ; Dell Monitor Pro 2021 ; ELECTRONICA ; 928.88 ; 94 ; 0
ROPA-08937 ; Calvin Amarillo Short Talla S ; ROPA ; 230.17 ; 26 ; 0
FOOD-08938 ; Kellogg's Premium Cereal 1kg ; ALIMENTOS ; 53.92 ; 51 ; 0
HOME-08939 ; Bosch Portátil Licuadora ; HOGAR ; 167.33 ; 32 ; 0
ELEC-08940 ; HP Auriculares Home 2020 ; ELECTRONICA ; 709.27 ; 2 ; 0
ROPA-08941 ; Nike Naranja Zapatos Talla XS ; ROPA ; 468.02 ; 69 ; 0
FOOD-08942 ; Unilever Natural Queso 2L ; ALIMENTOS ; 373.10 ; 54 ; 0
HOME-08943 ; Tefal Mediano Silla ; HOGAR ; 875.27 ; 4 ; 0
ELEC-08944 ; Apple Impresora Home 2024 ; ELECTRONICA ; 707.93 ; 23 ; 0
ROPA-08945 ; Gucci Rojo Sudadera Talla L ; ROPA ; 45.83 ; 13 ; 0
FOOD-08946 ; Nestlé Bio Jugo 2L ; ALIMENTOS ; 119.40 ; 92 ; 0
HOME-08947 ; Bosch Automático Ventilador ; HOGAR ; 141.46 ; 96 ; 0
ELEC-08948 ; Apple Monitor Standard 2023 ; ELECTRONICA ; 430.32 ; 82 ; 0
ROPA-08949 ; Calvin Verde Chaqueta Talla M ; ROPA ; 429.97 ; 85 ; 0
FOOD-08950 ; General Mills Natural Yogurt 1kg ; ALIMENTOS ; 786.09 ; 1 ; 0
HOME-08951 ; Siemens Manual Cafetera ; HOGAR ; 598.23 ; 69 ; 0
ELEC-08952 ; Sony Mouse Gaming 2022 ; ELECTRONICA ; 495.78 ; 17 ; 0
ROPA-08953 ; Prada Negro Sudadera Talla XXL ; ROPA ; 913.39 ; 48 ; 0
FOOD-08954 ; Nestlé Orgánico Jamón 250ml ; ALIMENTOS ; 200.10 ; 27 ; 0
HOME-08955 ; IKEA XL Batidora ; HOGAR ; 105.45 ; 1 ; 0
ELEC-08956 ; Sony Impresora Deluxe 2021 ; ELECTRONICA ; 302.45 ; 85 ; 0
ROPA-08957 ; Levi's Naranja Falda Talla XXL ; ROPA ; 415.12 ; 19 ; 0
FOOD-08958 ; Coca-Cola Natural Refresco 750g ; ALIMENTOS ; 473.16 ; 7 ; 0
HOME-08959 ; Black&Decker Mediano Mesa ; HOGAR ; 975.17 ; 62 ; 0
ELEC-08960 ; Lenovo Monitor Deluxe 2020 ; ELECTRONICA ; 278.67 ; 23 ; 0
ROPA-08961 ; Nike Rosa Pantalón Talla XL ; ROPA ; 510.58 ; 8 ; 0
FOOD-08962 ; Coca-Cola Sin azúcar Queso 200g ; ALIMENTOS ; 478.45 ; 48 ; 0
HOME-08963 ; Siemens Grande Aspiradora ; HOGAR ; 644.32 ; 90 ; 0
ELEC-08964 ; Sony Smartphone Standard 2024 ; ELECTRONICA ; 340.75 ; 95 ; 0
ROPA-08965 ; Tommy Gris Falda Talla S ; ROPA ; 879.38 ; 89 ; 0
FOOD-08966 ; Danone Gourmet Cereal 500g ; ALIMENTOS ; 236.32 ; 26 ; 0
HOME-08967 ; Braun Portátil Batidora ; HOGAR ; 646.10 ; 14 ; 0
ELEC-08968 ; Asus Smartphone Max 2023 ; ELECTRONICA ; 284.41 ; 60 ; 0
ROPA-08969 ; Prada Verde Bufanda Talla M ; ROPA ; 384.72 ; 85 ; 0
FOOD-08970 ; General Mills Free Cereal 1kg ; ALIMENTOS ; 290.13 ; 64 ; 0
HOME-08971 ; Tefal Digital Silla ; HOGAR ; 687.89 ; 79 ; 0
ELEC-08972 ; Apple Tablet Max 2022 ; ELECTRONICA ; 164.63 ; 34 ; 0
ROPA-08973 ; Puma Blanco Chaqueta Talla L ; ROPA ; 416.21 ; 11 ; 0
FOOD-08974 ; Coca-Cola Integral Pan 1L ; ALIMENTOS ; 190.75 ; 73 ; 0
HOME-08975 ; Miele Compacto Silla ; HOGAR ; 331.17 ; 63 ; 0
ELEC-08976 ; Samsung Tablet Home 2021 ; ELECTRONICA ; 946.36 ; 38 ; 0
ROPA-08977 ; Calvin Negro Falda Talla XL ; ROPA ; 445.13 ; 90 ; 0
FOOD-08978 ; Pepsi Sin azúcar Queso 1kg ; ALIMENTOS ; 455.79 ; 68 ; 0
HOME-08979 ; Rowenta Automático Silla ; HOGAR ; 326.34 ; 98 ; 0
ELEC-08980 ; HP Router Ultra 2020 ; ELECTRONICA ; 15.67 ; 56 ; 0
ROPA-08981 ; Tommy Naranja Gorra Talla L ; ROPA ; 738.88 ; 70 ; 0
FOOD-08982 ; Pepsi Orgánico Yogurt 2L ; ALIMENTOS ; 737.14 ; 75 ; 0
HOME-08983 ; Siemens Mediano Lámpara ; HOGAR ; 852.87 ; 43 ; 0
ELEC-08984 ; Samsung Router Standard 2024 ; ELECTRONICA ; 148.88 ; 37 ; 0
ROPA-08985 ; Zara Azul Zapatos Talla M ; ROPA ; 698.85 ; 82 ; 0
FOOD-08986 ; General Mills Light Chocolate 1kg ; ALIMENTOS ; 47.84 ; 1 ; 0
HOME-08987 ; Philips Compacto Microondas ; HOGAR ; 102.76 ; 51 ; 0
ELEC-08988 ; Huawei Mouse Lite 2023 ; ELECTRONICA ; 294.30 ; 27 ; 0
ROPA-08989 ; H&M Negro Camiseta Talla XXL ; ROPA ; 343.30 ; 24 ; 0
FOOD-08990 ; General Mills Premium Chocolate 1L ; ALIMENTOS ; 196.77 ; 39 ; 0
HOME-08991 ; Whirlpool Manual Tostadora ; HOGAR ; 852.70 ; 41 ; 0
ELEC-08992 ; Asus Teclado Lite 2022 ; ELECTRONICA ; 129.01 ; 2 ; 0
ROPA-08993 ; Calvin Amarillo Chaqueta Talla XXL ; ROPA ; 824.51 ; 68 ; 0
FOOD-08994 ; Heinz Gourmet Pan 500g ; ALIMENTOS ; 957.42 ; 24 ; 0
HOME-08995 ; IKEA Grande Tostadora ; HOGAR ; 247.79 ; 72 ; 0
ELEC-08996 ; LG Mouse Lite 2021 ; ELECTRONICA ; 110.37 ; 46 ; 0
ROPA-08997 ; Puma Rojo Chaqueta Talla XS ; ROPA ; 116.75 ; 10 ; 0
FOOD-08998 ; Pepsi Premium Queso 250ml ; ALIMENTOS ; 494.04 ; 62 ; 0
HOME-08999 ; Tefal Mediano Ventilador ; HOGAR ; 637.42 ; 60 ; 0
ELEC-09000 ; Huawei Teclado Max 2020 ; ELECTRONICA ; 769.64 ; 2 ; 0
ROPA-09001 ; Prada Naranja Falda Talla M ; ROPA ; 59.50 ; 27 ; 0
FOOD-09002 ; General Mills Gourmet Jugo 200g ; ALIMENTOS ; 956.43 ; 90 ; 0
HOME-09003 ; IKEA Pequeño Batidora ; HOGAR ; 351.09 ; 10 ; 0
ELEC-09004 ; Apple Auriculares Gaming 2024 ; ELECTRONICA ; 292.55 ; 63 ; 0
ROPA-09005 ; Prada Morado Falda Talla XXL ; ROPA ; 597.24 ; 99 ; 0
FOOD-09006 ; General Mills Bio Leche 1L ; ALIMENTOS ; 591.78 ; 57 ; 0
HOME-09007 ; IKEA Fijo Batidora ; HOGAR ; 769.67 ; 39 ; 0
ELEC-09008 ; Lenovo Auriculares Premium 2023 ; ELECTRONICA ; 568.97 ; 15 ; 0
ROPA-09009 ; Nike Azul Camiseta Talla XS ; ROPA ; 865.38 ; 9 ; 0
FOOD-09010 ; Heinz Sin azúcar Pan 200g ; ALIMENTOS ; 499.72 ; 24 ; 0
HOME-09011 ; Rowenta Mediano Batidora ; HOGAR ; 954.98 ; 4 ; 0
ELEC-09012 ; Dell Laptop Lite 2022 ; ELECTRONICA ; 461.67 ; 28 ; 0
ROPA-09013 ; H&M Rojo Sudadera Talla XL ; ROPA ; 288.68 ; 45 ; 0
FOOD-09014 ; Unilever Económico Pan 1L ; ALIMENTOS ; 944.07 ; 18 ; 0
HOME-09015 ; Bosch Manual Licuadora ; HOGAR ; 848.19 ; 89 ; 0
ELEC-09016 ; LG Mouse Standard 2021 ; ELECTRONICA ; 831.36 ; 63 ; 0
ROPA-09017 ; Adidas Morado Sudadera Talla L ; ROPA ; 36.52 ; 48 ; 0
FOOD-09018 ; Unilever Bio Cereal 200g ; ALIMENTOS ; 992.37 ; 96 ; 0
HOME-09019 ; Bosch Compacto Cafetera ; HOGAR ; 634.91 ; 86 ; 0
ELEC-09020 ; Xiaomi Router Max 2020 ; ELECTRONICA ; 562.83 ; 39 ; 0
ROPA-09021 ; H&M Amarillo Bufanda Talla XXL ; ROPA ; 476.74 ; 86 ; 0
FOOD-09022 ; Pepsi Gourmet Pan 500g ; ALIMENTOS ; 651.73 ; 1 ; 0
HOME-09023 ; Siemens Grande Cafetera ; HOGAR ; 952.45 ; 85 ; 0
ELEC-09024 ; HP Auriculares Gaming 2024 ; ELECTRONICA ; 704.57 ; 78 ; 0
ROPA-09025 ; Puma Gris Sudadera Talla M ; ROPA ; 416.97 ; 57 ; 0
FOOD-09026 ; Kellogg's Premium Jamón 500g ; ALIMENTOS ; 957.08 ; 17 ; 0
HOME-09027 ; Tefal Manual Cafetera ; HOGAR ; 942.06 ; 71 ; 0
ELEC-09028 ; HP Smartwatch Office 2023 ; ELECTRONICA ; 421.50 ; 29 ; 0
ROPA-09029 ; Tommy Rojo Chaqueta Talla L ; ROPA ; 210.51 ; 36 ; 0
FOOD-09030 ; Heinz Free Cereal 100g ; ALIMENTOS ; 685.37 ; 53 ; 0
HOME-09031 ; Bosch Grande Mesa ; HOGAR ; 306.83 ; 66 ; 0
ELEC-09032 ; HP Smartphone Home 2022 ; ELECTRONICA ; 388.35 ; 26 ; 0
ROPA-09033 ; Calvin Amarillo Short Talla XS ; ROPA ; 160.58 ; 35 ; 0
FOOD-09034 ; Kraft Light Jugo 500g ; ALIMENTOS ; 496.72 ; 15 ; 0
HOME-09035 ; Bosch Portátil Aspiradora ; HOGAR ; 892.83 ; 87 ; 0
ELEC-09036 ; Samsung Router Office 2021 ; ELECTRONICA ; 788.31 ; 43 ; 0
ROPA-09037 ; Calvin Rojo Falda Talla XXL ; ROPA ; 754.86 ; 27 ; 0
FOOD-09038 ; Unilever Free Jamón 750g ; ALIMENTOS ; 801.16 ; 44 ; 0
HOME-09039 ; Braun XL Aspiradora ; HOGAR ; 589.28 ; 0 ; 0
ELEC-09040 ; Samsung Teclado Pro 2020 ; ELECTRONICA ; 139.35 ; 47 ; 0
ROPA-09041 ; Levi's Naranja Pantalón Talla L ; ROPA ; 619.39 ; 57 ; 0
FOOD-09042 ; Campbell Premium Chocolate 2L ; ALIMENTOS ; 686.96 ; 35 ; 0
HOME-09043 ; Rowenta Grande Batidora ; HOGAR ; 310.38 ; 84 ; 0
ELEC-09044 ; HP Tablet Pro 2024 ; ELECTRONICA ; 427.93 ; 58 ; 0
ROPA-09045 ; Calvin Rojo Camiseta Talla XL ; ROPA ; 208.54 ; 52 ; 0
FOOD-09046 ; Kraft Light Refresco 1kg ; ALIMENTOS ; 544.11 ; 54 ; 0
HOME-09047 ; Philips Portátil Licuadora ; HOGAR ; 519.45 ; 54 ; 0
ELEC-09048 ; Huawei Laptop Gaming 2023 ; ELECTRONICA ; 517.51 ; 67 ; 0
ROPA-09049 ; H&M Morado Pantalón Talla S ; ROPA ; 685.23 ; 81 ; 0
FOOD-09050 ; Unilever Light Pan 1kg ; ALIMENTOS ; 374.02 ; 25 ; 0
HOME-09051 ; Bosch Pequeño Silla ; HOGAR ; 633.13 ; 80 ; 0
ELEC-09052 ; Samsung Teclado Ultra 2022 ; ELECTRONICA ; 636.60 ; 88 ; 0
ROPA-09053 ; Tommy Negro Gorra Talla XL ; ROPA ; 563.07 ; 50 ; 0
FOOD-09054 ; Kellogg's Bio Queso 100g ; ALIMENTOS ; 874.01 ; 62 ; 0
HOME-09055 ; Bosch Fijo Lámpara ; HOGAR ; 41.29 ; 26 ; 0
ELEC-09056 ; HP Teclado Gaming 2021 ; ELECTRONICA ; 408.68 ; 17 ; 0
ROPA-09057 ; Puma Rojo Zapatos Talla S ; ROPA ; 849.58 ; 21 ; 0
FOOD-09058 ; General Mills Premium Chocolate 100g ; ALIMENTOS ; 772.55 ; 45 ; 0
HOME-09059 ; Rowenta Compacto Batidora ; HOGAR ; 715.29 ; 87 ; 0
ELEC-09060 ; LG Mouse Premium 2020 ; ELECTRONICA ; 853.71 ; 41 ; 0
ROPA-09061 ; Puma Rojo Vestido Talla XS ; ROPA ; 967.28 ; 89 ; 0
FOOD-09062 ; Unilever Free Leche 1L ; ALIMENTOS ; 969.00 ; 92 ; 0
HOME-09063 ; Bosch Grande Ventilador ; HOGAR ; 735.27 ; 87 ; 0
ELEC-09064 ; LG Monitor Premium 2024 ; ELECTRONICA ; 248.73 ; 25 ; 0
ROPA-09065 ; Nike Amarillo Falda Talla L ; ROPA ; 646.63 ; 57 ; 0
FOOD-09066 ; Kraft Bio Cereal 100g ; ALIMENTOS ; 538.63 ; 56 ; 0
HOME-09067 ; Siemens Compacto Ventilador ; HOGAR ; 984.32 ; 84 ; 0
ELEC-09068 ; Dell Monitor Deluxe 2023 ; ELECTRONICA ; 712.10 ; 55 ; 0
ROPA-09069 ; Tommy Rojo Vestido Talla L ; ROPA ; 462.71 ; 1 ; 0
FOOD-09070 ; Pepsi Bio Jugo 2L ; ALIMENTOS ; 601.75 ; 59 ; 0
HOME-09071 ; IKEA Automático Lámpara ; HOGAR ; 974.89 ; 82 ; 0
ELEC-09072 ; Sony Router Home 2022 ; ELECTRONICA ; 53.94 ; 24 ; 0
ROPA-09073 ; Calvin Verde Chaqueta Talla XS ; ROPA ; 864.67 ; 4 ; 0
FOOD-09074 ; Pepsi Integral Pan 250ml ; ALIMENTOS ; 622.85 ; 39 ; 0
HOME-09075 ; Black&Decker XL Cafetera ; HOGAR ; 610.46 ; 58 ; 0
ELEC-09076 ; Lenovo Smartphone Gaming 2021 ; ELECTRONICA ; 112.33 ; 85 ; 0
ROPA-09077 ; Nike Morado Bufanda Talla XS ; ROPA ; 784.68 ; 7 ; 0
FOOD-09078 ; Nestlé Gourmet Yogurt 2L ; ALIMENTOS ; 663.26 ; 69 ; 0
HOME-09079 ; Braun Mediano Cafetera ; HOGAR ; 182.87 ; 39 ; 0
ELEC-09080 ; Asus Teclado Lite 2020 ; ELECTRONICA ; 672.81 ; 19 ; 0
ROPA-09081 ; Tommy Blanco Bufanda Talla XS ; ROPA ; 130.61 ; 8 ; 0
FOOD-09082 ; Heinz Bio Refresco 100g ; ALIMENTOS ; 588.57 ; 87 ; 0
HOME-09083 ; Miele Portátil Ventilador ; HOGAR ; 63.20 ; 96 ; 0
ELEC-09084 ; Xiaomi Smartphone Max 2024 ; ELECTRONICA ; 785.76 ; 73 ; 0
ROPA-09085 ; Tommy Verde Falda Talla XL ; ROPA ; 814.06 ; 95 ; 0
FOOD-09086 ; Nestlé Económico Jugo 1kg ; ALIMENTOS ; 349.22 ; 24 ; 0
HOME-09087 ; Braun Pequeño Aspiradora ; HOGAR ; 801.73 ; 42 ; 0
ELEC-09088 ; Samsung Mouse Pro 2023 ; ELECTRONICA ; 834.20 ; 79 ; 0
ROPA-09089 ; Gucci Naranja Zapatos Talla S ; ROPA ; 222.87 ; 15 ; 0
FOOD-09090 ; Kraft Económico Jugo 1L ; ALIMENTOS ; 750.26 ; 37 ; 0
HOME-09091 ; Braun Mediano Tostadora ; HOGAR ; 639.75 ; 49 ; 0
ELEC-09092 ; Sony Mouse Ultra 2022 ; ELECTRONICA ; 931.54 ; 64 ; 0
ROPA-09093 ; Tommy Naranja Sudadera Talla L ; ROPA ; 994.93 ; 94 ; 0
FOOD-09094 ; Campbell Bio Pan 750g ; ALIMENTOS ; 414.10 ; 81 ; 0
HOME-09095 ; Rowenta Fijo Lámpara ; HOGAR ; 553.87 ; 12 ; 0
ELEC-09096 ; Asus Router Pro 2021 ; ELECTRONICA ; 386.87 ; 91 ; 0
ROPA-09097 ; Gucci Rojo Gorra Talla S ; ROPA ; 807.37 ; 66 ; 0
FOOD-09098 ; General Mills Sin azúcar Jamón 2L ; ALIMENTOS ; 726.93 ; 68 ; 0
HOME-09099 ; IKEA Fijo Batidora ; HOGAR ; 470.50 ; 39 ; 0
ELEC-09100 ; Lenovo Router Gaming 2020 ; ELECTRONICA ; 252.40 ; 14 ; 0
ROPA-09101 ; H&M Verde Chaqueta Talla XL ; ROPA ; 392.80 ; 92 ; 0
FOOD-09102 ; Heinz Orgánico Leche 1L ; ALIMENTOS ; 117.75 ; 9 ; 0
HOME-09103 ; Tefal Pequeño Licuadora ; HOGAR ; 236.18 ; 43 ; 0
ELEC-09104 ; HP Auriculares Max 2024 ; ELECTRONICA ; 325.38 ; 27 ; 0
ROPA-09105 ; Adidas Gris Chaqueta Talla M ; ROPA ; 921.88 ; 52 ; 0
FOOD-09106 ; Kraft Premium Chocolate 100g ; ALIMENTOS ; 845.74 ; 31 ; 0
HOME-09107 ; IKEA Pequeño Cafetera ; HOGAR ; 366.49 ; 47 ; 0
ELEC-09108 ; Sony Router Deluxe 2023 ; ELECTRONICA ; 44.41 ; 33 ; 0
